CustomerID,FullName,Gender,Age,CreditScore,MonthlyIncome,Country,OrderConfirmationTime,Recency,Frequency,Monetary Value,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,Customer Segment
1670,Margaret Schroeder,Male,44,664,6461,Australia,2020-09-22 15:05:00,1194,1,3600,30.6,29.18,29.01,1.46,Lost Customer
1671,Daniel Jordan,Female,72,705,5746,China,2023-12-24 07:07:00,7,2,125,99.73,74.05,73.62,3.88,Medium Value customer
1672,Jessica Luna,Male,48,634,3687,Japan,2020-09-22 23:34:00,1194,1,350,30.6,29.18,29.01,1.46,Lost Customer
1673,Jose Fitzgerald,Female,19,735,6095,India,2020-09-23 11:14:00,1193,1,4500,30.73,29.18,29.01,1.47,Lost Customer
1674,Nathan Gibson,Female,41,715,4442,Italy,2023-09-18 17:13:00,103,3,99,92.38,94.57,94.02,4.7,Top Customer
1675,Holly Hernandez,Female,25,663,4251,UK,2020-09-25 11:34:00,1191,1,175,30.92,29.18,29.01,1.47,Lost Customer
1676,Lisa Clark,Male,32,719,6818,Japan,2020-09-25 11:35:00,1191,1,1600,30.92,29.18,29.01,1.47,Lost Customer
1677,Daniel Jenkins,Male,48,630,6152,Spain,2020-09-25 15:31:00,1191,1,125,30.92,29.18,29.01,1.47,Lost Customer
1679,Sarah Anderson,Male,54,730,7351,Japan,2020-09-27 13:50:00,1189,1,6000,31.1,29.18,29.01,1.47,Lost Customer
1680,Audrey Arnold,Female,65,670,6780,Japan,2022-06-20 20:38:00,558,2,6140,60.61,74.05,73.62,3.59,Medium Value customer
1681,Michael Lewis,Female,25,639,6309,China,2023-09-05 15:57:00,116,2,375,91.25,74.05,73.62,3.82,Medium Value customer
1683,Ronald Wade,Male,25,694,5757,Spain,2022-09-27 17:43:00,459,3,2050,66.55,94.57,94.02,4.5,Top Customer
1684,Holly Mitchell,Male,44,633,3415,Australia,2022-12-28 01:17:00,368,2,500,72.8,74.05,73.62,3.68,Medium Value customer
1685,Theresa Potts,Male,57,686,4683,Japan,2023-06-02 11:09:00,211,1,2000,83.59,29.18,29.01,1.86,Low Value customer
1686,Katie Jackson,Female,28,745,3283,Japan,2020-10-02 00:19:00,1185,1,75,31.19,29.18,29.01,1.47,Lost Customer
1687,John Conley,Female,32,626,7670,Italy,2023-08-30 20:22:00,122,3,10035,90.66,94.57,94.02,4.68,Top Customer
1688,Julie Graham,Female,44,768,5287,USA,2020-10-02 22:31:00,1184,1,18,31.28,29.18,29.01,1.47,Lost Customer
1689,Stephen Edwards,Female,61,733,4466,Canada,2020-10-03 11:10:00,1183,1,8,31.37,29.18,29.01,1.47,Lost Customer
1690,Sarah Smith,Female,38,734,7946,USA,2020-10-05 14:20:00,1181,1,70,31.46,29.18,29.01,1.47,Lost Customer
1692,Hayley Freeman,Male,40,673,7737,Australia,2023-10-08 03:25:00,84,2,310,93.47,74.05,73.62,3.84,Medium Value customer
1693,Eric Stewart,Female,21,665,7376,Canada,2020-10-08 23:07:00,1178,1,50,31.6,29.18,29.01,1.47,Lost Customer
1694,Shelly Lawson,Male,69,700,7132,Italy,2020-10-09 02:53:00,1178,1,40,31.6,29.18,29.01,1.47,Lost Customer
1695,Jennifer Lawson,Female,60,690,6557,Spain,2020-10-10 17:34:00,1176,1,450,31.73,29.18,29.01,1.47,Lost Customer
1696,Juan Webb,Male,27,660,3386,Italy,2020-10-12 03:00:00,1175,1,250,31.82,29.18,29.01,1.47,Lost Customer
1697,Michael Smith,Female,50,754,5605,China,2023-05-23 23:15:00,221,2,650,82.32,74.05,73.62,3.75,Medium Value customer
1698,Amber Roberts,Male,51,719,6191,Japan,2020-10-13 02:34:00,1174,1,300,31.91,29.18,29.01,1.47,Lost Customer
1701,Angela Mercado,Female,34,734,5695,Australia,2022-09-15 13:33:00,471,2,137,65.73,74.05,73.62,3.63,Medium Value customer
1703,Jeremy Walter,Female,23,701,6395,Spain,2023-06-07 03:10:00,207,2,180,84.04,74.05,73.62,3.77,Medium Value customer
1704,John Floyd,Female,28,724,4455,Italy,2020-10-19 20:01:00,1167,1,50,32.05,29.18,29.01,1.48,Lost Customer
1705,Thomas Gonzales,Male,22,708,3646,Spain,2023-09-09 01:31:00,113,3,7620,91.43,94.57,94.02,4.69,Top Customer
1706,Ashley Ball,Female,26,619,7259,Australia,2020-10-20 00:01:00,1167,1,54,32.05,29.18,29.01,1.48,Lost Customer
1707,Justin Kelley,Male,63,636,7287,Italy,2023-01-07 23:48:00,357,2,375,73.8,74.05,73.62,3.69,Medium Value customer
1708,Hannah Campbell,Male,49,731,7237,Australia,2022-01-29 20:26:00,700,2,1690,54.35,74.05,73.62,3.54,Medium Value customer
1709,Tyler Marshall,Male,53,727,4396,Japan,2020-10-22 20:50:00,1164,1,280,32.18,29.18,29.01,1.48,Lost Customer
1710,Makayla Neal,Male,71,634,3390,Australia,2023-08-24 12:02:00,128,2,400,90.03,74.05,73.62,3.81,Medium Value customer
1711,Joshua Rojas,Male,46,695,6693,India,2020-10-23 22:46:00,1163,1,160,32.28,29.18,29.01,1.48,Lost Customer
1712,Robert Harrison,Female,68,777,4013,Australia,2020-10-27 05:39:00,1160,1,320,32.37,29.18,29.01,1.48,Lost Customer
1713,Kayla Foster,Male,25,672,3347,Canada,2020-10-31 14:14:00,1155,1,250,32.55,29.18,29.01,1.48,Lost Customer
1714,Megan Taylor,Male,33,661,3168,Australia,2020-10-31 19:49:00,1155,1,120,32.55,29.18,29.01,1.48,Lost Customer
1715,Rachel Rivera,Male,60,774,7058,Spain,2022-05-21 11:54:00,588,2,35,58.88,74.05,73.62,3.58,Medium Value customer
1716,Connor Navarro,Female,39,697,6005,Spain,2020-11-01 05:04:00,1155,1,50,32.55,29.18,29.01,1.48,Lost Customer
1717,Mary Torres,Female,62,652,6014,Canada,2023-07-06 15:01:00,177,2,2175,85.81,74.05,73.62,3.78,Medium Value customer
1718,Robert Black,Female,55,649,7955,Canada,2022-06-19 12:22:00,559,3,320,60.47,94.57,94.02,4.46,High Value Customer
1719,Kimberly Turner,Male,30,752,4800,USA,2020-11-03 23:15:00,1152,1,120,32.73,29.18,29.01,1.48,Lost Customer
1720,Joshua Osborne,Female,26,629,4516,Italy,2023-10-25 11:39:00,66,3,840,95.38,94.57,94.02,4.72,Top Customer
1722,Sean Mcdaniel,Male,71,626,7763,USA,2023-07-17 10:59:00,166,3,495,86.76,94.57,94.02,4.65,Top Customer
1723,Rita Carney,Female,29,713,7049,India,2020-11-05 12:23:00,1150,1,1200,32.82,29.18,29.01,1.48,Lost Customer
1724,Sean Haynes,Female,24,675,6870,India,2020-11-09 01:12:00,1147,1,200,32.91,29.18,29.01,1.48,Lost Customer
1725,Melissa Proctor,Male,43,641,7480,India,2023-09-09 21:12:00,112,3,615,91.57,94.57,94.02,4.69,Top Customer
1726,Linda Jones,Female,42,748,5288,Australia,2020-11-13 21:10:00,1142,1,16,33.0,29.18,29.01,1.48,Lost Customer
1728,Jamie Liu,Male,55,702,7145,UK,2020-11-15 21:09:00,1140,1,40,33.09,29.18,29.01,1.48,Lost Customer
1729,Duane Thompson,Male,18,614,5735,Australia,2022-01-30 16:03:00,699,2,600,54.49,74.05,73.62,3.54,Medium Value customer
1730,Gary Chung,Male,27,655,5990,China,2023-01-02 21:07:00,362,3,295,73.3,94.57,94.02,4.55,Top Customer
1731,Melanie Foster,Female,45,668,7599,UK,2020-11-22 08:11:00,1134,1,400,33.18,29.18,29.01,1.48,Lost Customer
1732,John Stevens,Female,50,672,5797,Spain,2020-11-22 19:44:00,1133,1,8,33.27,29.18,29.01,1.48,Lost Customer
1733,Sally Dunn,Male,51,630,3716,Canada,2023-11-07 18:54:00,53,2,3100,95.97,74.05,73.62,3.85,Medium Value customer
1734,Peter Brown,Female,21,609,7975,Italy,2023-07-09 11:45:00,174,3,2300,85.95,94.57,94.02,4.65,Top Customer
1735,Tracie Small,Female,43,656,4662,Japan,2022-10-26 02:25:00,431,1,240,68.68,29.18,29.01,1.75,Low Value customer
1736,Brianna Brooks,Female,25,744,3649,Canada,2023-11-13 04:27:00,48,2,375,96.42,74.05,73.62,3.86,Medium Value customer
1738,Andrea Griffin,Female,47,640,3685,Canada,2020-11-26 10:54:00,1129,1,105,33.36,29.18,29.01,1.49,Lost Customer
1739,John Williams,Female,62,646,4658,Japan,2023-05-19 12:57:00,225,3,9374,82.0,94.57,94.02,4.62,Top Customer
1740,Douglas Gonzalez,Male,42,742,3963,Canada,2023-02-19 07:01:00,315,2,365,75.97,74.05,73.62,3.7,Medium Value customer
1741,Sharon Tucker,Female,66,763,6161,Canada,2023-07-13 05:11:00,171,2,170,86.13,74.05,73.62,3.78,Medium Value customer
1743,Diana Jimenez,Male,69,718,5678,UK,2023-07-15 15:07:00,168,3,578,86.49,94.57,94.02,4.65,Top Customer
1744,Betty Pollard,Female,41,643,3588,USA,2020-11-30 21:41:00,1125,1,500,33.45,29.18,29.01,1.49,Lost Customer
1745,Janet Schwartz,Male,38,767,4842,Spain,2020-12-03 14:24:00,1122,1,108,33.54,29.18,29.01,1.49,Lost Customer
1746,Brent Taylor,Female,48,607,7617,Japan,2020-12-04 11:37:00,1121,1,180,33.64,29.18,29.01,1.49,Lost Customer
1748,William Mcgee,Male,56,743,6683,UK,2020-12-06 08:28:00,1120,1,105,33.73,29.18,29.01,1.49,Lost Customer
1749,Dr. Kimberly Fleming,Female,62,619,5603,Canada,2020-12-06 22:13:00,1119,1,300,33.82,29.18,29.01,1.49,Lost Customer
1750,Steven Ponce,Male,70,622,6005,USA,2022-01-24 10:51:00,705,2,3105,53.94,74.05,73.62,3.54,Medium Value customer
1751,Russell Ortega,Female,58,674,6494,Canada,2022-12-16 23:38:00,379,3,1750,71.67,94.57,94.02,4.54,Top Customer
1752,Dustin Burton,Male,57,739,6025,Australia,2023-04-24 20:43:00,250,2,375,79.6,74.05,73.62,3.73,Medium Value customer
1753,Julie Olson,Female,40,611,6822,Japan,2020-12-10 05:27:00,1116,1,200,33.91,29.18,29.01,1.49,Lost Customer
1754,Michael Sharp,Male,68,641,6562,Spain,2022-07-26 19:50:00,522,2,7500,63.01,74.05,73.62,3.61,Medium Value customer
1755,Donna Thompson,Female,60,636,3476,Canada,2023-02-28 07:01:00,306,3,1830,76.43,94.57,94.02,4.58,Top Customer
1756,Jonathan Robinson,Female,39,669,3886,UK,2020-12-15 01:25:00,1111,1,90,34.04,29.18,29.01,1.49,Lost Customer
1757,Matthew Morgan,Male,69,600,6074,USA,2020-12-15 04:26:00,1111,1,175,34.04,29.18,29.01,1.49,Lost Customer
1758,Cheryl Escobar,Male,37,703,4185,India,2022-04-13 03:29:00,627,1,240,56.75,29.18,29.01,1.66,Low Value customer
1759,Kyle Owens,Male,59,615,5551,China,2020-12-16 10:14:00,1109,1,20,34.18,29.18,29.01,1.49,Lost Customer
1760,Taylor Pratt,Female,45,724,5125,Australia,2023-12-08 17:56:00,22,4,4798,98.19,100.0,99.41,4.97,Top Customer
1762,Adam Greene,Male,50,642,7802,Australia,2020-12-17 21:01:00,1108,1,400,34.27,29.18,29.01,1.49,Lost Customer
1763,Jeanette Patterson,Female,69,655,3542,Canada,2022-10-15 09:38:00,441,2,170,67.91,74.05,73.62,3.64,Medium Value customer
1764,Phillip Vazquez,Female,20,663,6911,India,2023-01-23 10:59:00,341,4,7615,74.39,100.0,99.41,4.79,Top Customer
1765,Troy Wells,Male,65,718,6871,India,2023-12-03 11:21:00,27,3,380,97.64,94.57,94.02,4.74,Top Customer
1766,Kristen Hogan,Male,59,752,5007,India,2020-12-24 05:59:00,1102,1,150,34.36,29.18,29.01,1.49,Lost Customer
1767,Chloe Goodwin,Male,31,768,5817,USA,2020-12-24 17:26:00,1101,1,75,34.45,29.18,29.01,1.49,Lost Customer
1768,Nina Griffin,Female,53,625,4794,Australia,2020-12-26 06:03:00,1100,1,175,34.54,29.18,29.01,1.49,Lost Customer
1769,Andrea Osborne,Male,58,722,7019,Spain,2020-12-26 13:21:00,1099,1,2500,34.63,29.18,29.01,1.5,Low Value customer
1770,Jennifer Wolf,Female,24,653,4900,Italy,2023-12-07 08:34:00,23,2,235,97.96,74.05,73.62,3.87,Medium Value customer
1772,Dana Durham,Female,23,679,5212,India,2022-03-18 12:50:00,652,2,316,55.94,74.05,73.62,3.55,Medium Value customer
1773,Karen Merritt,Male,20,654,7577,India,2020-12-27 23:38:00,1098,1,160,34.77,29.18,29.01,1.5,Low Value customer
1775,Ashley Jones,Female,30,755,3857,Australia,2020-12-28 04:04:00,1098,1,4500,34.77,29.18,29.01,1.5,Low Value customer
1776,Herbert Kelly,Female,33,740,6383,USA,2020-12-28 11:34:00,1097,1,16,34.9,29.18,29.01,1.5,Low Value customer
1778,Shawn Edwards,Female,67,743,6481,Canada,2023-12-25 17:18:00,5,2,3240,99.82,74.05,73.62,3.88,Medium Value customer
1780,Dr. Bridget Humphrey,Female,57,680,4196,China,2021-01-05 01:37:00,1090,1,24,35.04,29.18,29.01,1.5,Low Value customer
1781,David Norris,Female,29,669,7149,Japan,2021-01-05 05:57:00,1090,1,125,35.04,29.18,29.01,1.5,Low Value customer
1782,Robert Sanders,Female,48,649,6672,Japan,2021-01-05 18:44:00,1089,1,360,35.18,29.18,29.01,1.5,Low Value customer
1783,Benjamin Turner,Female,29,610,6551,China,2023-01-31 03:03:00,334,2,120,74.8,74.05,73.62,3.7,Medium Value customer
1784,Larry Wallace,Female,19,777,7753,Canada,2023-08-04 03:39:00,149,2,7300,87.94,74.05,73.62,3.79,Medium Value customer
1786,Gwendolyn Ray,Female,47,662,6916,India,2021-01-07 23:07:00,1087,1,400,35.27,29.18,29.01,1.5,Low Value customer
1787,Henry Martin,Male,67,779,4060,UK,2021-01-08 16:29:00,1086,1,280,35.36,29.18,29.01,1.5,Low Value customer
1788,Jonathan Rogers,Female,61,691,3806,UK,2022-08-23 19:35:00,494,2,160,64.55,74.05,73.62,3.62,Medium Value customer
1789,David Smith,Female,38,683,5255,Australia,2023-02-09 01:58:00,325,1,200,75.43,29.18,29.01,1.8,Low Value customer
1790,Laura Jackson,Male,56,721,4118,India,2021-01-11 19:15:00,1083,1,15,35.49,29.18,29.01,1.5,Low Value customer
1791,William Collins,Male,69,679,5439,China,2021-01-12 05:03:00,1083,1,60,35.49,29.18,29.01,1.5,Low Value customer
1792,Eddie Bishop,Female,47,628,5556,Canada,2022-06-14 09:42:00,564,2,56,59.97,74.05,73.62,3.58,Medium Value customer
1793,Tammy Reyes,Female,49,779,5689,USA,2021-01-12 13:47:00,1082,1,2000,35.68,29.18,29.01,1.5,Low Value customer
1794,Travis Harper,Male,54,674,7834,Canada,2023-02-17 07:17:00,317,2,3500,75.75,74.05,73.62,3.7,Medium Value customer
1795,Amanda Walters,Male,56,610,7985,USA,2022-09-17 11:00:00,469,2,186,65.82,74.05,73.62,3.63,Medium Value customer
1796,Charles Oliver,Male,67,655,5211,India,2021-01-13 07:40:00,1082,1,300,35.68,29.18,29.01,1.5,Low Value customer
1797,Megan Smith,Female,65,708,6151,USA,2021-01-14 03:05:00,1081,1,420,35.81,29.18,29.01,1.5,Low Value customer
1798,Joshua Michael,Male,20,752,5173,China,2023-03-19 15:52:00,286,3,1310,77.79,94.57,94.02,4.59,Top Customer
1799,Renee Simpson,Female,64,775,7024,Australia,2021-01-15 16:14:00,1079,1,80,35.9,29.18,29.01,1.5,Low Value customer
1800,Victor Davis,Female,20,701,4429,Canada,2023-10-10 01:46:00,82,2,165,93.7,74.05,73.62,3.84,Medium Value customer
1801,Ryan Morgan,Female,40,612,3698,China,2021-01-18 14:49:00,1076,1,210,36.08,29.18,29.01,1.51,Low Value customer
1802,Scott Shaw,Female,21,720,6999,Italy,2021-01-19 02:14:00,1076,1,400,36.08,29.18,29.01,1.51,Low Value customer
1803,Stephanie Bond,Female,19,778,6896,Spain,2021-01-19 03:29:00,1076,1,25,36.08,29.18,29.01,1.51,Low Value customer
1804,Scott Butler,Male,41,636,7324,China,2021-01-19 17:21:00,1075,1,2500,36.31,29.18,29.01,1.51,Low Value customer
1805,Christian Butler,Male,43,703,6811,China,2021-01-19 18:36:00,1075,1,100,36.31,29.18,29.01,1.51,Low Value customer
1806,Patty Nelson,Female,38,666,6055,Spain,2022-06-24 08:01:00,555,2,1300,60.83,74.05,73.62,3.59,Medium Value customer
1807,Abigail Tucker,Female,21,627,3322,UK,2023-01-24 15:20:00,340,2,460,74.52,74.05,73.62,3.69,Medium Value customer
1808,William Randolph,Male,33,762,7666,India,2022-06-17 06:21:00,562,2,190,60.24,74.05,73.62,3.59,Medium Value customer
1810,Rachel Anthony,Female,43,755,3803,Japan,2021-01-29 19:05:00,1065,1,200,36.49,29.18,29.01,1.51,Low Value customer
1811,Robert Gardner,Female,66,778,6719,USA,2021-01-29 22:53:00,1065,1,2000,36.49,29.18,29.01,1.51,Low Value customer
1812,Morgan Marquez,Female,36,766,5729,Spain,2022-08-24 07:27:00,494,2,1400,64.55,74.05,73.62,3.62,Medium Value customer
1813,Carolyn Huff,Male,41,658,5841,Australia,2023-02-02 19:41:00,331,3,640,74.93,94.57,94.02,4.57,Top Customer
1814,Savannah Macias,Male,34,779,6779,India,2023-02-02 19:59:00,331,2,137,74.93,74.05,73.62,3.7,Medium Value customer
1815,Alexander Bowman,Male,72,718,3713,Japan,2023-06-06 02:10:00,208,2,222,83.91,74.05,73.62,3.76,Medium Value customer
1816,Danielle Peterson,Female,19,680,6548,India,2021-01-31 19:05:00,1063,1,90,36.63,29.18,29.01,1.51,Low Value customer
1817,Sandra Reed,Male,47,732,4435,China,2022-12-01 08:53:00,394,2,6100,70.58,74.05,73.62,3.66,Medium Value customer
1818,Paul Miller,Female,45,617,6830,Canada,2022-06-04 05:43:00,575,2,250,59.66,74.05,73.62,3.58,Medium Value customer
1819,David Hull,Female,53,729,3836,USA,2021-02-01 14:19:00,1062,1,200,36.81,29.18,29.01,1.51,Low Value customer
1820,Justin Flores,Male,64,685,3707,China,2023-05-14 16:32:00,230,2,350,81.64,74.05,73.62,3.75,Medium Value customer
1821,Kathy Dean,Female,72,631,7673,Spain,2021-02-02 07:45:00,1062,1,7500,36.81,29.18,29.01,1.51,Low Value customer
1822,Karen Lucero,Female,43,770,6833,Spain,2021-02-02 07:51:00,1062,1,450,36.81,29.18,29.01,1.51,Low Value customer
1823,Dr. Veronica Robinson DDS,Female,57,636,5017,India,2022-04-07 20:55:00,632,2,3150,56.48,74.05,73.62,3.56,Medium Value customer
1824,David Nichols,Female,50,616,3897,China,2021-02-02 16:37:00,1061,1,420,36.99,29.18,29.01,1.51,Low Value customer
1825,Kevin Johnson,Male,33,650,7135,Canada,2023-07-16 14:09:00,167,2,6105,86.63,74.05,73.62,3.78,Medium Value customer
1826,Vanessa Adkins,Male,68,679,3526,Spain,2021-02-04 15:11:00,1059,1,90,37.08,29.18,29.01,1.51,Low Value customer
1827,Randy Johnson,Male,69,758,7642,Spain,2023-12-21 18:15:00,9,1,90,99.37,29.18,29.01,1.98,Low Value customer
1828,Joshua James,Male,51,627,7395,Spain,2021-02-08 11:02:00,1055,1,160,37.22,29.18,29.01,1.51,Low Value customer
1829,Rebecca Ruiz,Female,20,669,5421,Japan,2021-02-09 00:09:00,1055,1,450,37.22,29.18,29.01,1.51,Low Value customer
1830,Brittney Martinez,Male,33,610,3887,India,2021-02-09 23:22:00,1054,1,360,37.35,29.18,29.01,1.52,Low Value customer
1831,Gabrielle Gomez,Male,57,616,3060,Spain,2021-02-11 01:50:00,1053,1,75,37.44,29.18,29.01,1.52,Low Value customer
1832,Michael Miller,Female,28,673,6052,India,2023-08-09 19:24:00,143,2,375,88.76,74.05,73.62,3.8,Medium Value customer
1833,Veronica Koch,Male,23,750,6242,Japan,2023-12-21 14:46:00,9,2,300,99.37,74.05,73.62,3.88,Medium Value customer
1834,Sherri Andrade,Female,68,775,3860,Canada,2023-06-04 20:48:00,209,2,180,83.77,74.05,73.62,3.76,Medium Value customer
1835,Thomas Taylor,Female,19,775,5918,China,2021-02-14 04:20:00,1050,1,2500,37.53,29.18,29.01,1.52,Low Value customer
1836,Brandon Marquez,Female,62,645,4460,India,2022-08-24 12:48:00,493,3,7476,64.73,94.57,94.02,4.49,High Value Customer
1837,William Spencer,Male,67,715,3401,USA,2021-02-16 08:46:00,1047,1,80,37.67,29.18,29.01,1.52,Low Value customer
1838,Joshua Benitez,Female,51,670,4510,Italy,2022-10-18 07:42:00,439,2,150,68.0,74.05,73.62,3.64,Medium Value customer
1839,Amber Melton,Male,28,678,7011,China,2021-02-17 08:26:00,1047,1,100,37.67,29.18,29.01,1.52,Low Value customer
1840,Jeff Parker,Male,34,690,3982,China,2021-02-18 09:18:00,1045,1,35,37.81,29.18,29.01,1.52,Low Value customer
1841,John Wilson,Male,45,734,4489,India,2023-03-31 02:51:00,275,2,330,78.42,74.05,73.62,3.72,Medium Value customer
1842,Marc Wood,Male,42,693,6878,Australia,2023-08-01 20:49:00,151,3,1373,87.85,94.57,94.02,4.66,Top Customer
1843,Rose Frazier,Male,55,612,6031,Spain,2021-02-20 02:40:00,1044,1,1500,37.9,29.18,29.01,1.52,Low Value customer
1844,Deborah Hubbard,Female,22,639,6882,India,2022-06-05 10:23:00,573,2,280,59.75,74.05,73.62,3.58,Medium Value customer
1845,Gordon Lawrence,Female,63,728,6387,India,2021-02-20 08:44:00,1043,1,250,38.03,29.18,29.01,1.52,Low Value customer
1846,Kelly Brown,Male,50,729,6450,Japan,2022-05-22 01:15:00,588,2,400,58.88,74.05,73.62,3.58,Medium Value customer
1847,Darrell Fisher,Male,36,658,4723,Canada,2021-02-20 22:25:00,1043,1,300,38.03,29.18,29.01,1.52,Low Value customer
1848,Tina Walsh,Female,36,657,7030,India,2021-02-21 14:54:00,1042,1,1500,38.21,29.18,29.01,1.52,Low Value customer
1849,Mary Herrera,Male,40,630,5124,India,2022-07-29 09:27:00,519,2,316,63.28,74.05,73.62,3.61,Medium Value customer
1850,Richard Wood,Male,28,647,4790,Canada,2021-02-22 04:21:00,1042,1,1500,38.21,29.18,29.01,1.52,Low Value customer
1853,Kimberly Vega,Male,64,651,7419,India,2023-05-06 00:20:00,239,1,25,80.69,29.18,29.01,1.84,Low Value customer
1854,Greg Henry,Male,40,756,7381,Canada,2023-05-05 13:09:00,239,2,4625,80.69,74.05,73.62,3.74,Medium Value customer
1855,Heather Williams,Female,72,743,7994,China,2023-07-12 21:53:00,171,2,330,86.13,74.05,73.62,3.78,Medium Value customer
1856,Kevin Randolph,Male,43,780,3158,Australia,2021-02-26 04:59:00,1038,1,18,38.35,29.18,29.01,1.52,Low Value customer
1857,Yvette Coleman MD,Female,58,690,5847,India,2021-02-26 13:26:00,1037,1,160,38.44,29.18,29.01,1.52,Low Value customer
1858,Rachel Moyer,Male,21,635,3850,UK,2023-05-14 11:40:00,230,2,525,81.64,74.05,73.62,3.75,Medium Value customer
1859,Megan Anderson,Male,55,727,6148,India,2021-03-02 10:31:00,1033,1,35,38.53,29.18,29.01,1.52,Low Value customer
1860,Amber Wright,Male,36,686,3432,China,2022-03-21 13:53:00,649,2,2240,56.03,74.05,73.62,3.56,Medium Value customer
1861,Calvin Wilson,Male,47,771,4142,Japan,2021-03-05 12:35:00,1030,1,450,38.71,29.18,29.01,1.53,Low Value customer
1862,Geoffrey Brooks,Female,35,642,5518,USA,2021-03-05 15:21:00,1030,1,3000,38.71,29.18,29.01,1.53,Low Value customer
1863,Kathleen Conley,Female,46,730,4639,Spain,2023-05-05 08:29:00,240,2,720,80.46,74.05,73.62,3.74,Medium Value customer
1864,Scott Mcdonald,Female,53,752,3975,UK,2021-03-06 07:54:00,1030,1,125,38.71,29.18,29.01,1.53,Low Value customer
1865,Teresa Love,Male,50,675,4709,Italy,2022-08-06 23:57:00,511,2,300,63.42,74.05,73.62,3.61,Medium Value customer
1866,Laura Jones,Male,34,735,7730,Australia,2023-07-06 07:03:00,178,2,2420,85.63,74.05,73.62,3.78,Medium Value customer
1867,Oscar Cobb,Female,68,623,6116,Canada,2022-07-20 20:27:00,528,2,6075,62.74,74.05,73.62,3.61,Medium Value customer
1868,Michelle Smith,Male,65,715,7240,India,2021-03-07 23:39:00,1028,1,45,38.89,29.18,29.01,1.53,Low Value customer
1869,Jordan Garcia,Female,56,675,3481,USA,2022-12-11 06:53:00,385,2,210,71.12,74.05,73.62,3.67,Medium Value customer
1871,Karen Jones,Female,56,659,3489,Australia,2023-11-30 03:06:00,31,2,3840,97.46,74.05,73.62,3.87,Medium Value customer
1872,Amanda Lloyd,Female,30,719,4438,Japan,2021-03-12 14:15:00,1023,1,50,38.98,29.18,29.01,1.53,Low Value customer
1873,Brandon Hill,Female,70,706,5641,India,2022-04-15 13:43:00,624,1,6000,56.94,29.18,29.01,1.66,Low Value customer
1874,Brandon Yu,Female,68,658,3809,UK,2021-03-13 23:51:00,1022,1,105,39.08,29.18,29.01,1.53,Low Value customer
1875,Allen Foley,Male,61,679,5383,Japan,2021-12-31 03:42:00,730,1,75,52.95,29.18,29.01,1.63,Low Value customer
1876,Peter Vazquez,Female,66,768,4241,UK,2021-03-14 10:50:00,1021,1,240,39.17,29.18,29.01,1.53,Low Value customer
1877,Adam Barajas,Male,32,711,6327,Canada,2023-12-12 11:02:00,18,2,380,98.73,74.05,73.62,3.88,Medium Value customer
1878,Charles Murray,Male,36,661,5548,China,2023-10-17 10:49:00,74,2,640,94.47,74.05,73.62,3.84,Medium Value customer
1879,Kelsey Charles,Female,40,742,5017,Spain,2021-03-18 02:14:00,1018,1,540,39.3,29.18,29.01,1.53,Low Value customer
1880,Ronald Patel,Male,70,655,4460,Canada,2021-03-18 05:45:00,1018,1,600,39.3,29.18,29.01,1.53,Low Value customer
1881,Andrea Stevens,Male,34,640,4773,UK,2021-03-21 14:14:00,1014,1,32,39.48,29.18,29.01,1.53,Low Value customer
1882,Timothy Johnson,Female,68,778,6996,Spain,2021-03-21 16:50:00,1014,1,300,39.48,29.18,29.01,1.53,Low Value customer
1883,Diane Cardenas,Female,30,656,3905,India,2021-03-23 06:25:00,1013,1,150,39.62,29.18,29.01,1.53,Low Value customer
1884,Reginald Martinez,Male,54,638,5018,Canada,2022-08-28 10:03:00,489,2,645,64.91,74.05,73.62,3.62,Medium Value customer
1885,Alyssa Mccoy,Female,35,602,4791,Italy,2023-10-15 12:12:00,76,2,41,94.2,74.05,73.62,3.84,Medium Value customer
1887,Jennifer Holt,Male,24,610,3876,China,2021-03-27 03:44:00,1009,1,1500,39.71,29.18,29.01,1.53,Low Value customer
1888,Kayla Thomas,Female,36,648,7627,Japan,2022-07-10 18:48:00,538,2,225,62.24,74.05,73.62,3.6,Medium Value customer
1889,Karen Foster,Male,39,684,3259,Canada,2021-04-01 15:37:00,1003,1,105,39.8,29.18,29.01,1.53,Low Value customer
1890,Jeffrey Gonzalez,Male,65,694,3061,Italy,2022-05-11 15:37:00,598,2,1175,58.57,74.05,73.62,3.57,Medium Value customer
1891,Logan Webb,Female,51,678,5654,Spain,2022-05-24 20:57:00,585,2,1635,59.02,74.05,73.62,3.58,Medium Value customer
1892,Dennis Johnson,Female,22,778,3174,Italy,2021-04-06 08:12:00,999,1,9000,39.89,29.18,29.01,1.53,Low Value customer
1893,Jeffery Peterson,Male,48,763,4994,USA,2022-06-16 08:43:00,562,2,7675,60.24,74.05,73.62,3.59,Medium Value customer
1894,David Castro,Male,27,673,3054,China,2023-06-02 14:28:00,211,2,2032,83.59,74.05,73.62,3.76,Medium Value customer
1895,Mrs. Sierra Lawson DDS,Female,38,617,5258,Japan,2023-11-10 01:42:00,51,3,7835,96.15,94.57,94.02,4.72,Top Customer
1896,Madison Stewart,Female,24,708,3880,Canada,2021-04-08 07:48:00,997,1,90,39.98,29.18,29.01,1.54,Low Value customer
